step,episode,current_rate,drop_pct,peak_rate,incident_id
17587,7442,0.36,22.0,0.58,9
17588,7443,0.35,23.0,0.58,9
17589,7444,0.36,22.0,0.58,9
17593,7445,0.36,22.0,0.58,9
17598,7446,0.37,21.0,0.58,9
17623,7457,0.37,21.0,0.58,10
17625,7458,0.37,21.0,0.58,10
17627,7459,0.37,21.0,0.58,10
17636,7462,0.37,21.0,0.58,10
17638,7463,0.36,22.0,0.58,10
17641,7464,0.37,21.0,0.58,10
17648,7467,0.37,21.0,0.58,10
17650,7468,0.37,21.0,0.58,10
17651,7469,0.37,21.0,0.58,10
17656,7471,0.37,21.0,0.58,10
17657,7472,0.36,22.0,0.58,10
17659,7473,0.36,22.0,0.58,10
17661,7474,0.35,23.0,0.58,10
17662,7475,0.35,23.0,0.58,10
17663,7476,0.36,22.0,0.58,10
17665,7477,0.36,22.0,0.58,10
17667,7478,0.36,22.0,0.58,10
17671,7479,0.35,23.0,0.58,10
17672,7480,0.36,22.0,0.58,10
17673,7481,0.37,21.0,0.58,10
17675,7482,0.37,21.0,0.58,10
17677,7483,0.36,22.0,0.58,10
17679,7484,0.36,22.0,0.58,10
17680,7485,0.35,23.0,0.58,10
17683,7486,0.35,23.0,0.58,10
17684,7487,0.36,22.0,0.58,10
17687,7488,0.35,23.0,0.58,10
17689,7489,0.36,22.0,0.58,10
17692,7490,0.35,23.0,0.58,10
17693,7491,0.34,24.0,0.58,10
17695,7492,0.35,23.0,0.58,10
17697,7493,0.36,22.0,0.58,10
17703,7494,0.36,22.0,0.58,10
17706,7495,0.36,22.0,0.58,10
17710,7496,0.36,22.0,0.58,10
17712,7497,0.35,23.0,0.58,10
17713,7498,0.34,24.0,0.58,10
17714,7499,0.34,24.0,0.58,10
17716,7500,0.35,23.0,0.58,10
17718,7501,0.35,23.0,0.58,10
17719,7502,0.34,24.0,0.58,10
17720,7503,0.33,25.0,0.58,10
17723,7504,0.34,24.0,0.58,10
17725,7505,0.33,25.0,0.58,10
17727,7506,0.33,25.0,0.58,10
17729,7507,0.32,26.0,0.58,10
17731,7508,0.33,25.0,0.58,10
17734,7509,0.33,25.0,0.58,10
17737,7510,0.33,25.0,0.58,10
17740,7511,0.34,24.0,0.58,10
17742,7512,0.34,24.0,0.58,10
17746,7513,0.34,24.0,0.58,10
17747,7514,0.34,24.0,0.58,10
17750,7515,0.34,24.0,0.58,10
17752,7516,0.34,24.0,0.58,10
17754,7517,0.35,23.0,0.58,10
17757,7518,0.35,23.0,0.58,10
17758,7519,0.34,24.0,0.58,10
17761,7520,0.35,23.0,0.58,10
17765,7521,0.35,23.0,0.58,10
17769,7522,0.35,23.0,0.58,10
17771,7523,0.36,22.0,0.58,10
17773,7524,0.36,22.0,0.58,10
17774,7525,0.36,22.0,0.58,10
17777,7526,0.35,23.0,0.58,10
17779,7527,0.34,24.0,0.58,10
17782,7528,0.34,24.0,0.58,10
17785,7529,0.35,23.0,0.58,10
17786,7530,0.34,24.0,0.58,10
17787,7531,0.35,23.0,0.58,10
17788,7532,0.36,22.0,0.58,10
17792,7533,0.37,21.0,0.58,10
17793,7534,0.37,21.0,0.58,10
17797,7535,0.37,21.0,0.58,10
17799,7536,0.36,22.0,0.58,10
17801,7537,0.37,21.0,0.58,10
18099,7665,0.37,21.0,0.58,11
18103,7666,0.36,22.0,0.58,11
18104,7667,0.35,23.0,0.58,11
18107,7668,0.35,23.0,0.58,11
18112,7669,0.35,23.0,0.58,11
18114,7670,0.36,22.0,0.58,11
18116,7671,0.37,21.0,0.58,11
18118,7672,0.37,21.0,0.58,11
18121,7673,0.37,21.0,0.58,11
18123,7674,0.36,22.0,0.58,11
18127,7675,0.36,22.0,0.58,11
18129,7676,0.36,22.0,0.58,11
18131,7677,0.36,22.0,0.58,11
18133,7678,0.35,23.0,0.58,11
18134,7679,0.34,24.0,0.58,11
18136,7680,0.33,25.0,0.58,11
18138,7681,0.33,25.0,0.58,11
18142,7682,0.34,24.0,0.58,11
18144,7683,0.35,23.0,0.58,11
18148,7684,0.35,23.0,0.58,11
18151,7685,0.34,24.0,0.58,11
18152,7686,0.34,24.0,0.58,11
18155,7687,0.33,25.0,0.58,11
18156,7688,0.32,26.0,0.58,11
18157,7689,0.33,25.0,0.58,11
18160,7690,0.33,25.0,0.58,11
18162,7691,0.32,26.0,0.58,11
18163,7692,0.32,26.0,0.58,11
18165,7693,0.31,27.0,0.58,11
18167,7694,0.32,26.0,0.58,11
18168,7695,0.31,27.0,0.58,11
18170,7696,0.31,27.0,0.58,11
18172,7697,0.31,27.0,0.58,11
18179,7698,0.3,28.0,0.58,11
18184,7699,0.3,28.0,0.58,11
18185,7700,0.3,28.0,0.58,11
18187,7701,0.3,28.0,0.58,11
18188,7702,0.31,27.0,0.58,11
18189,7703,0.3,28.0,0.58,11
18192,7704,0.3,28.0,0.58,11
18197,7705,0.3,28.0,0.58,11
18198,7706,0.3,28.0,0.58,11
18200,7707,0.29,29.0,0.58,11
18202,7708,0.29,29.0,0.58,11
18205,7709,0.29,29.0,0.58,11
18206,7710,0.29,29.0,0.58,11
18208,7711,0.29,29.0,0.58,11
18210,7712,0.28,30.0,0.58,11
18213,7713,0.27,31.0,0.58,11
18214,7714,0.27,31.0,0.58,11
18219,7715,0.27,31.0,0.58,11
18222,7716,0.26,32.0,0.58,11
18223,7717,0.26,32.0,0.58,11
18225,7718,0.26,32.0,0.58,11
18227,7719,0.26,32.0,0.58,11
18229,7720,0.25,33.0,0.58,11
18231,7721,0.25,33.0,0.58,11
18232,7722,0.26,32.0,0.58,11
18235,7723,0.26,32.0,0.58,11
18237,7724,0.26,32.0,0.58,11
18240,7725,0.26,32.0,0.58,11
18241,7726,0.26,32.0,0.58,11
18242,7727,0.25,33.0,0.58,11
18244,7728,0.25,33.0,0.58,11
18245,7729,0.25,33.0,0.58,11
18248,7730,0.24,34.0,0.58,11
18250,7731,0.24,34.0,0.58,11
18253,7732,0.25,33.0,0.58,11
18254,7733,0.25,33.0,0.58,11
18255,7734,0.26,32.0,0.58,11
18257,7735,0.26,32.0,0.58,11
18260,7736,0.25,33.0,0.58,11
18264,7737,0.26,32.0,0.58,11
18265,7738,0.26,32.0,0.58,11
18268,7739,0.27,31.0,0.58,11
18270,7740,0.27,31.0,0.58,11
18272,7741,0.28,30.0,0.58,11
18274,7742,0.28,30.0,0.58,11
18275,7743,0.29,29.0,0.58,11
18276,7744,0.3,28.0,0.58,11
18278,7745,0.3,28.0,0.58,11
18279,7746,0.29,29.0,0.58,11
18282,7747,0.29,29.0,0.58,11
18286,7748,0.3,28.0,0.58,11
18287,7749,0.3,28.0,0.58,11
18289,7750,0.3,28.0,0.58,11
18292,7751,0.29,29.0,0.58,11
18294,7752,0.28,30.0,0.58,11
18295,7753,0.28,30.0,0.58,11
18297,7754,0.29,29.0,0.58,11
18298,7755,0.29,29.0,0.58,11
18299,7756,0.29,29.0,0.58,11
18304,7757,0.28,30.0,0.58,11
18306,7758,0.28,30.0,0.58,11
18307,7759,0.29,29.0,0.58,11
18309,7760,0.28,30.0,0.58,11
18312,7761,0.29,29.0,0.58,11
18313,7762,0.3,28.0,0.58,11
18317,7763,0.31,27.0,0.58,11
18319,7764,0.32,26.0,0.58,11
18321,7765,0.32,26.0,0.58,11
18324,7766,0.32,26.0,0.58,11
18326,7767,0.33,25.0,0.58,11
18327,7768,0.34,24.0,0.58,11
18328,7769,0.35,23.0,0.58,11
18331,7770,0.34,24.0,0.58,11
18336,7771,0.33,25.0,0.58,11
18339,7772,0.34,24.0,0.58,11
18344,7773,0.34,24.0,0.58,11
18345,7774,0.34,24.0,0.58,11
18347,7775,0.35,23.0,0.58,11
18349,7776,0.35,23.0,0.58,11
18352,7777,0.35,23.0,0.58,11
18353,7778,0.35,23.0,0.58,11
18354,7779,0.36,22.0,0.58,11
18358,7780,0.36,22.0,0.58,11
18360,7781,0.36,22.0,0.58,11
18363,7782,0.36,22.0,0.58,11
18364,7783,0.36,22.0,0.58,11
18366,7784,0.36,22.0,0.58,11
18368,7785,0.37,21.0,0.58,11
18659,7922,0.37,21.0,0.58,12
18660,7923,0.36,22.0,0.58,12
18661,7924,0.36,22.0,0.58,12
18662,7925,0.37,21.0,0.58,12
18884,8033,0.37,21.0,0.58,13
18885,8034,0.36,22.0,0.58,13
18887,8035,0.36,22.0,0.58,13
18888,8036,0.36,22.0,0.58,13
18891,8037,0.37,21.0,0.58,13
18893,8038,0.36,22.0,0.58,13
18895,8039,0.35,23.0,0.58,13
18896,8040,0.35,23.0,0.58,13
18897,8041,0.36,22.0,0.58,13
18899,8042,0.36,22.0,0.58,13
18903,8043,0.35,23.0,0.58,13
18905,8044,0.35,23.0,0.58,13
18908,8045,0.36,22.0,0.58,13
18911,8046,0.36,22.0,0.58,13
18913,8047,0.36,22.0,0.58,13
18915,8048,0.35,23.0,0.58,13
18916,8049,0.35,23.0,0.58,13
18917,8050,0.35,23.0,0.58,13
18920,8051,0.36,22.0,0.58,13
18923,8052,0.36,22.0,0.58,13
18925,8053,0.37,21.0,0.58,13
18926,8054,0.37,21.0,0.58,13
18931,8055,0.36,22.0,0.58,13
18933,8056,0.37,21.0,0.58,13
18935,8057,0.36,22.0,0.58,13
18936,8058,0.36,22.0,0.58,13
18939,8059,0.35,23.0,0.58,13
18944,8060,0.35,23.0,0.58,13
18945,8061,0.36,22.0,0.58,13
18946,8062,0.36,22.0,0.58,13
18948,8063,0.36,22.0,0.58,13
18950,8064,0.37,21.0,0.58,13
18955,8065,0.37,21.0,0.58,13
18956,8066,0.37,21.0,0.58,13
18960,8067,0.37,21.0,0.58,13
18961,8068,0.37,21.0,0.58,13
18963,8069,0.37,21.0,0.58,13
18966,8070,0.37,21.0,0.58,13
18969,8071,0.36,22.0,0.58,13
18970,8072,0.36,22.0,0.58,13
18971,8073,0.37,21.0,0.58,13
18972,8074,0.36,22.0,0.58,13
18973,8075,0.35,23.0,0.58,13
18974,8076,0.36,22.0,0.58,13
18975,8077,0.37,21.0,0.58,13
18979,8078,0.36,22.0,0.58,13
18981,8079,0.37,21.0,0.58,13
19068,8123,0.37,21.0,0.58,14
19479,8321,0.37,21.0,0.58,15
19481,8322,0.37,21.0,0.58,15
19483,8323,0.36,22.0,0.58,15
19484,8324,0.36,22.0,0.58,15
19486,8325,0.36,22.0,0.58,15
19489,8326,0.35,23.0,0.58,15
19490,8327,0.34,24.0,0.58,15
19494,8328,0.35,23.0,0.58,15
19496,8329,0.34,24.0,0.58,15
19499,8330,0.34,24.0,0.58,15
19501,8331,0.34,24.0,0.58,15
19504,8332,0.34,24.0,0.58,15
19508,8333,0.35,23.0,0.58,15
19510,8334,0.35,23.0,0.58,15
19514,8335,0.35,23.0,0.58,15
19517,8336,0.34,24.0,0.58,15
19518,8337,0.34,24.0,0.58,15
19519,8338,0.34,24.0,0.58,15
19520,8339,0.34,24.0,0.58,15
19521,8340,0.34,24.0,0.58,15
19522,8341,0.33,25.0,0.58,15
19525,8342,0.33,25.0,0.58,15
19526,8343,0.33,25.0,0.58,15
19528,8344,0.33,25.0,0.58,15
19529,8345,0.34,24.0,0.58,15
19532,8346,0.34,24.0,0.58,15
19534,8347,0.34,24.0,0.58,15
19536,8348,0.33,25.0,0.58,15
19538,8349,0.33,25.0,0.58,15
19540,8350,0.32,26.0,0.58,15
19541,8351,0.33,25.0,0.58,15
19543,8352,0.33,25.0,0.58,15
19544,8353,0.34,24.0,0.58,15
19546,8354,0.33,25.0,0.58,15
19549,8355,0.32,26.0,0.58,15
19550,8356,0.31,27.0,0.58,15
19552,8357,0.32,26.0,0.58,15
19553,8358,0.32,26.0,0.58,15
19554,8359,0.32,26.0,0.58,15
19556,8360,0.31,27.0,0.58,15
19558,8361,0.31,27.0,0.58,15
19560,8362,0.3,28.0,0.58,15
19562,8363,0.29,29.0,0.58,15
19564,8364,0.28,30.0,0.58,15
19566,8365,0.28,30.0,0.58,15
19567,8366,0.29,29.0,0.58,15
19570,8367,0.28,30.0,0.58,15
19572,8368,0.27,31.0,0.58,15
19573,8369,0.28,30.0,0.58,15
19576,8370,0.28,30.0,0.58,15
19577,8371,0.27,31.0,0.58,15
19580,8372,0.28,30.0,0.58,15
19581,8373,0.29,29.0,0.58,15
19584,8374,0.3,28.0,0.58,15
19586,8375,0.31,27.0,0.58,15
19589,8376,0.32,26.0,0.58,15
19591,8377,0.32,26.0,0.58,15
19597,8378,0.32,26.0,0.58,15
19599,8379,0.31,27.0,0.58,15
19601,8380,0.3,28.0,0.58,15
19604,8381,0.31,27.0,0.58,15
19606,8382,0.3,28.0,0.58,15
19609,8383,0.29,29.0,0.58,15
19612,8384,0.29,29.0,0.58,15
19614,8385,0.29,29.0,0.58,15
19618,8386,0.29,29.0,0.58,15
19620,8387,0.29,29.0,0.58,15
19623,8388,0.29,29.0,0.58,15
19626,8389,0.29,29.0,0.58,15
19629,8390,0.29,29.0,0.58,15
19632,8391,0.29,29.0,0.58,15
19633,8392,0.29,29.0,0.58,15
19636,8393,0.29,29.0,0.58,15
19639,8394,0.29,29.0,0.58,15
19641,8395,0.29,29.0,0.58,15
19643,8396,0.29,29.0,0.58,15
19645,8397,0.3,28.0,0.58,15
19647,8398,0.3,28.0,0.58,15
19649,8399,0.31,27.0,0.58,15
19651,8400,0.3,28.0,0.58,15
19653,8401,0.3,28.0,0.58,15
19656,8402,0.31,27.0,0.58,15
19660,8403,0.32,26.0,0.58,15
19664,8404,0.32,26.0,0.58,15
19665,8405,0.33,25.0,0.58,15
19668,8406,0.33,25.0,0.58,15
19671,8407,0.32,26.0,0.58,15
19673,8408,0.31,27.0,0.58,15
19675,8409,0.32,26.0,0.58,15
19677,8410,0.32,26.0,0.58,15
19678,8411,0.33,25.0,0.58,15
19680,8412,0.33,25.0,0.58,15
19681,8413,0.33,25.0,0.58,15
19689,8414,0.33,25.0,0.58,15
19690,8415,0.34,24.0,0.58,15
19691,8416,0.34,24.0,0.58,15
19693,8417,0.33,25.0,0.58,15
19695,8418,0.33,25.0,0.58,15
19698,8419,0.33,25.0,0.58,15
19699,8420,0.33,25.0,0.58,15
19702,8421,0.33,25.0,0.58,15
19703,8422,0.33,25.0,0.58,15
19704,8423,0.34,24.0,0.58,15
19705,8424,0.33,25.0,0.58,15
19707,8425,0.34,24.0,0.58,15
19708,8426,0.35,23.0,0.58,15
19711,8427,0.35,23.0,0.58,15
19712,8428,0.35,23.0,0.58,15
19714,8429,0.35,23.0,0.58,15
19716,8430,0.35,23.0,0.58,15
19719,8431,0.34,24.0,0.58,15
19723,8432,0.35,23.0,0.58,15
19725,8433,0.35,23.0,0.58,15
19727,8434,0.35,23.0,0.58,15
19730,8435,0.35,23.0,0.58,15
19732,8436,0.35,23.0,0.58,15
19734,8437,0.36,22.0,0.58,15
19735,8438,0.36,22.0,0.58,15
19738,8439,0.35,23.0,0.58,15
19741,8440,0.35,23.0,0.58,15
19743,8441,0.35,23.0,0.58,15
19744,8442,0.36,22.0,0.58,15
19748,8443,0.37,21.0,0.58,15
19752,8444,0.37,21.0,0.58,15
19753,8445,0.37,21.0,0.58,15
19756,8446,0.37,21.0,0.58,15
19757,8447,0.37,21.0,0.58,15
19760,8448,0.37,21.0,0.58,15
19762,8449,0.37,21.0,0.58,15
19764,8450,0.37,21.0,0.58,15
19765,8451,0.37,21.0,0.58,15
19771,8453,0.37,21.0,0.58,15
19773,8454,0.37,21.0,0.58,15
19827,8476,0.37,21.0,0.58,16
21417,9188,0.37,21.0,0.58,17
21464,9210,0.37,21.0,0.58,18
21465,9211,0.37,21.0,0.58,18
21468,9212,0.37,21.0,0.58,18
21473,9213,0.37,21.0,0.58,18
21476,9214,0.37,21.0,0.58,18
21490,9222,0.37,21.0,0.58,19
21597,9269,0.37,21.0,0.58,20
21599,9270,0.36,22.0,0.58,20
21603,9271,0.36,22.0,0.58,20
21605,9272,0.35,23.0,0.58,20
21608,9273,0.35,23.0,0.58,20
21613,9274,0.35,23.0,0.58,20
21616,9275,0.35,23.0,0.58,20
21617,9276,0.34,24.0,0.58,20
21619,9277,0.34,24.0,0.58,20
21620,9278,0.33,25.0,0.58,20
21622,9279,0.33,25.0,0.58,20
21624,9280,0.33,25.0,0.58,20
21627,9281,0.33,25.0,0.58,20
21630,9282,0.33,25.0,0.58,20
21632,9283,0.34,24.0,0.58,20
21634,9284,0.35,23.0,0.58,20
21639,9285,0.36,22.0,0.58,20
21641,9286,0.36,22.0,0.58,20
21643,9287,0.37,21.0,0.58,20
21644,9288,0.37,21.0,0.58,20
21650,9289,0.36,22.0,0.58,20
21653,9290,0.36,22.0,0.58,20
21656,9291,0.36,22.0,0.58,20
21657,9292,0.37,21.0,0.58,20
21659,9293,0.36,22.0,0.58,20
21661,9294,0.35,23.0,0.58,20
21662,9295,0.34,24.0,0.58,20
21665,9296,0.33,25.0,0.58,20
21669,9297,0.34,24.0,0.58,20
21670,9298,0.33,25.0,0.58,20
21673,9299,0.34,24.0,0.58,20
21674,9300,0.35,23.0,0.58,20
21677,9301,0.35,23.0,0.58,20
21678,9302,0.35,23.0,0.58,20
21679,9303,0.36,22.0,0.58,20
21682,9304,0.36,22.0,0.58,20
21683,9305,0.35,23.0,0.58,20
21687,9306,0.35,23.0,0.58,20
21689,9307,0.34,24.0,0.58,20
21690,9308,0.34,24.0,0.58,20
21691,9309,0.35,23.0,0.58,20
21694,9310,0.35,23.0,0.58,20
21698,9311,0.35,23.0,0.58,20
21699,9312,0.36,22.0,0.58,20
21700,9313,0.37,21.0,0.58,20
21701,9314,0.37,21.0,0.58,20
21704,9315,0.37,21.0,0.58,20
21705,9316,0.37,21.0,0.58,20
21706,9317,0.37,21.0,0.58,20
21708,9318,0.37,21.0,0.58,20
21712,9319,0.36,22.0,0.58,20
21715,9320,0.36,22.0,0.58,20
21716,9321,0.36,22.0,0.58,20
21718,9322,0.37,21.0,0.58,20
21719,9323,0.37,21.0,0.58,20
21721,9324,0.36,22.0,0.58,20
21724,9325,0.36,22.0,0.58,20
21725,9326,0.36,22.0,0.58,20
21728,9327,0.37,21.0,0.58,20
21729,9328,0.37,21.0,0.58,20
21730,9329,0.36,22.0,0.58,20
21731,9330,0.36,22.0,0.58,20
21733,9331,0.36,22.0,0.58,20
21736,9332,0.37,21.0,0.58,20
21785,9356,0.37,21.0,0.58,21
21787,9357,0.37,21.0,0.58,21
21790,9358,0.37,21.0,0.58,21
21793,9359,0.37,21.0,0.58,21
23947,10372,0.37,21.0,0.58,22
23959,10378,0.37,21.0,0.58,23
23961,10379,0.36,22.0,0.58,23
23963,10380,0.37,21.0,0.58,23
23968,10383,0.37,21.0,0.58,23
23971,10384,0.36,22.0,0.58,23
23973,10385,0.36,22.0,0.58,23
23977,10386,0.37,21.0,0.58,23
23979,10387,0.37,21.0,0.58,23
23980,10388,0.37,21.0,0.58,23
23981,10389,0.37,21.0,0.58,23
23985,10390,0.37,21.0,0.58,23
23987,10391,0.37,21.0,0.58,23
27425,12030,0.4,21.0,0.61,24
27427,12031,0.4,21.0,0.61,24
27428,12032,0.39,22.0,0.61,24
27430,12033,0.39,22.0,0.61,24
27432,12034,0.38,23.0,0.61,24
27437,12035,0.39,22.0,0.61,24
27438,12036,0.38,23.0,0.61,24
27440,12037,0.38,23.0,0.61,24
27442,12038,0.37,24.0,0.61,24
27444,12039,0.37,24.0,0.61,24
27446,12040,0.37,24.0,0.61,24
27447,12041,0.37,24.0,0.61,24
27449,12042,0.37,24.0,0.61,24
27450,12043,0.38,23.0,0.61,24
27451,12044,0.38,23.0,0.61,24
27452,12045,0.38,23.0,0.61,24
27453,12046,0.39,22.0,0.61,24
27455,12047,0.38,23.0,0.61,24
27456,12048,0.38,23.0,0.61,24
27459,12049,0.38,23.0,0.61,24
27460,12050,0.38,23.0,0.61,24
27465,12051,0.38,23.0,0.61,24
27468,12052,0.39,22.0,0.61,24
27470,12053,0.38,23.0,0.61,24
27472,12054,0.39,22.0,0.61,24
27473,12055,0.4,21.0,0.61,24
27474,12056,0.4,21.0,0.61,24
27478,12057,0.4,21.0,0.61,24
27479,12058,0.39,22.0,0.61,24
27484,12059,0.4,21.0,0.61,24
27497,12065,0.4,21.0,0.61,25
29642,13088,0.45,21.0,0.66,26
29708,13122,0.45,21.0,0.66,27
32085,14251,0.47,20.0,0.67,28
32086,14252,0.47,20.0,0.67,28
32087,14253,0.46,21.0,0.67,28
32089,14254,0.45,22.0,0.67,28
32091,14255,0.46,21.0,0.67,28
32095,14256,0.45,22.0,0.67,28
32096,14257,0.46,21.0,0.67,28
32098,14258,0.46,21.0,0.67,28
32100,14259,0.47,20.0,0.67,28
32101,14260,0.47,20.0,0.67,28
32105,14261,0.46,21.0,0.67,28
32107,14262,0.45,22.0,0.67,28
32109,14263,0.46,21.0,0.67,28
32110,14264,0.45,22.0,0.67,28
32111,14265,0.45,22.0,0.67,28
32113,14266,0.44,23.0,0.67,28
32115,14267,0.44,23.0,0.67,28
32117,14268,0.43,24.0,0.67,28
32118,14269,0.44,23.0,0.67,28
32121,14270,0.44,23.0,0.67,28
32123,14271,0.45,22.0,0.67,28
32125,14272,0.46,21.0,0.67,28
32126,14273,0.47,20.0,0.67,28
32127,14274,0.47,20.0,0.67,28
32129,14275,0.47,20.0,0.67,28
32147,14285,0.47,20.0,0.67,29
32148,14286,0.47,20.0,0.67,29
32152,14287,0.47,20.0,0.67,29
32155,14288,0.47,20.0,0.67,29
32156,14289,0.46,21.0,0.67,29
32157,14290,0.46,21.0,0.67,29
32158,14291,0.46,21.0,0.67,29
32159,14292,0.46,21.0,0.67,29
32161,14293,0.46,21.0,0.67,29
32162,14294,0.45,22.0,0.67,29
32163,14295,0.45,22.0,0.67,29
32165,14296,0.44,23.0,0.67,29
32168,14297,0.44,23.0,0.67,29
32170,14298,0.45,22.0,0.67,29
32172,14299,0.46,21.0,0.67,29
32174,14300,0.46,21.0,0.67,29
32177,14301,0.46,21.0,0.67,29
32180,14302,0.46,21.0,0.67,29
32182,14303,0.47,20.0,0.67,29
32186,14305,0.47,20.0,0.67,29
34332,15327,0.52,21.0,0.73,30
34342,15332,0.52,21.0,0.73,30
34346,15333,0.52,21.0,0.73,30
34347,15334,0.52,21.0,0.73,30
34350,15335,0.52,21.0,0.73,30
34351,15336,0.52,21.0,0.73,30
34356,15337,0.52,21.0,0.73,30
34357,15338,0.52,21.0,0.73,30
34361,15339,0.52,21.0,0.73,30
34362,15340,0.52,21.0,0.73,30
34364,15341,0.52,21.0,0.73,30
34367,15342,0.52,21.0,0.73,30
34368,15343,0.51,22.0,0.73,30
34372,15344,0.52,21.0,0.73,30
34373,15345,0.52,21.0,0.73,30
34375,15346,0.52,21.0,0.73,30
34376,15347,0.51,22.0,0.73,30
34377,15348,0.5,23.0,0.73,30
34379,15349,0.51,22.0,0.73,30
34380,15350,0.51,22.0,0.73,30
34382,15351,0.51,22.0,0.73,30
34386,15352,0.52,21.0,0.73,30
34388,15354,0.52,21.0,0.73,30
34389,15355,0.51,22.0,0.73,30
34391,15356,0.52,21.0,0.73,30
34393,15357,0.52,21.0,0.73,30
34395,15358,0.52,21.0,0.73,30
34399,15359,0.52,21.0,0.73,30
34400,15360,0.52,21.0,0.73,30
34413,15366,0.52,21.0,0.73,31
34414,15367,0.52,21.0,0.73,31
34415,15368,0.52,21.0,0.73,31
34416,15369,0.51,22.0,0.73,31
34417,15370,0.51,22.0,0.73,31
34418,15371,0.51,22.0,0.73,31
34419,15372,0.52,21.0,0.73,31
35377,15831,0.52,21.0,0.73,32
36502,16378,0.52,21.0,0.73,33
36983,16629,0.52,21.0,0.73,34
36995,16633,0.52,21.0,0.73,34
36997,16634,0.52,21.0,0.73,34
37000,16635,0.52,21.0,0.73,34
37027,16650,0.52,21.0,0.73,35
37029,16651,0.52,21.0,0.73,35
37030,16652,0.52,21.0,0.73,35
37031,16653,0.52,21.0,0.73,35
37237,16759,0.52,21.0,0.73,36
37238,16760,0.52,21.0,0.73,36
37244,16762,0.52,21.0,0.73,36
37249,16763,0.52,21.0,0.73,36
37251,16764,0.51,22.0,0.73,36
37252,16765,0.51,22.0,0.73,36
37253,16766,0.51,22.0,0.73,36
37256,16767,0.52,21.0,0.73,36
37258,16768,0.51,22.0,0.73,36
37263,16769,0.52,21.0,0.73,36
37298,16785,0.52,21.0,0.73,37
37299,16786,0.51,22.0,0.73,37
37300,16787,0.52,21.0,0.73,37
37301,16788,0.51,22.0,0.73,37
37302,16789,0.51,22.0,0.73,37
37304,16790,0.52,21.0,0.73,37
37315,16794,0.52,21.0,0.73,37
37316,16795,0.51,22.0,0.73,37
37318,16796,0.52,21.0,0.73,37
37320,16797,0.51,22.0,0.73,37
37323,16798,0.52,21.0,0.73,37
37324,16799,0.51,22.0,0.73,37
37327,16800,0.51,22.0,0.73,37
37329,16801,0.5,23.0,0.73,37
37331,16802,0.5,23.0,0.73,37
37332,16803,0.51,22.0,0.73,37
37333,16804,0.52,21.0,0.73,37
38925,17598,0.53,21.0,0.74,38
38927,17599,0.53,21.0,0.74,38
38930,17600,0.53,21.0,0.74,38
38934,17602,0.53,21.0,0.74,38
38935,17603,0.53,21.0,0.74,38
41695,18937,0.54,21.0,0.75,39
42864,19503,0.54,21.0,0.75,40
42866,19504,0.54,21.0,0.75,40
42869,19506,0.54,21.0,0.75,40
42871,19507,0.54,21.0,0.75,40
42872,19508,0.54,21.0,0.75,40
42873,19509,0.54,21.0,0.75,40
42874,19510,0.53,22.0,0.75,40
42875,19511,0.52,23.0,0.75,40
42876,19512,0.52,23.0,0.75,40
42879,19513,0.52,23.0,0.75,40
42880,19514,0.52,23.0,0.75,40
42883,19515,0.52,23.0,0.75,40
42887,19516,0.52,23.0,0.75,40
42890,19517,0.52,23.0,0.75,40
42892,19518,0.51,24.0,0.75,40
42894,19519,0.52,23.0,0.75,40
42896,19520,0.53,22.0,0.75,40
42898,19521,0.54,21.0,0.75,40
42903,19522,0.54,21.0,0.75,40
42905,19523,0.53,22.0,0.75,40
42906,19524,0.53,22.0,0.75,40
42910,19525,0.54,21.0,0.75,40
42911,19526,0.54,21.0,0.75,40
42912,19527,0.54,21.0,0.75,40
42914,19528,0.53,22.0,0.75,40
42915,19529,0.54,21.0,0.75,40
42916,19530,0.54,21.0,0.75,40
42921,19533,0.54,21.0,0.75,40
43055,19598,0.54,21.0,0.75,41
43056,19599,0.53,22.0,0.75,41
43059,19600,0.54,21.0,0.75,41
43094,19620,0.54,21.0,0.75,42
43096,19621,0.54,21.0,0.75,42
43098,19622,0.54,21.0,0.75,42
43099,19623,0.54,21.0,0.75,42
45939,21020,0.58,20.0,0.78,43
45940,21021,0.58,20.0,0.78,43
46597,21347,0.58,20.0,0.78,44
46600,21348,0.57,21.0,0.78,44
46602,21349,0.56,22.0,0.78,44
46605,21350,0.56,22.0,0.78,44
46606,21351,0.56,22.0,0.78,44
46608,21352,0.56,22.0,0.78,44
46609,21353,0.57,21.0,0.78,44
46610,21354,0.57,21.0,0.78,44
46611,21355,0.56,22.0,0.78,44
46614,21356,0.56,22.0,0.78,44
46615,21357,0.56,22.0,0.78,44
46618,21358,0.57,21.0,0.78,44
46620,21359,0.57,21.0,0.78,44
46622,21360,0.58,20.0,0.78,44
46638,21370,0.58,20.0,0.78,45
46642,21371,0.58,20.0,0.78,45
46645,21372,0.58,20.0,0.78,45
46649,21375,0.58,20.0,0.78,45
46651,21376,0.58,20.0,0.78,45
46654,21377,0.57,21.0,0.78,45
46655,21378,0.57,21.0,0.78,45
46656,21379,0.58,20.0,0.78,45
46687,21396,0.58,20.0,0.78,46
46688,21397,0.57,21.0,0.78,46
46689,21398,0.57,21.0,0.78,46
46693,21399,0.57,21.0,0.78,46
46695,21400,0.57,21.0,0.78,46
46699,21401,0.58,20.0,0.78,46
